ts_utc,exchange,symbol,price,rsi,signal,timeframe
2025-10-02 01:39:34 UTC,kraken,SHIB/USD,1.249e-05,72.0842,SELL,5m
2025-10-02 01:39:36 UTC,kraken,UNI/USD,8.118,68.6968,SELL,5m
2025-10-02 01:39:38 UTC,kraken,XLM/USD,0.401,60.1801,HOLD,5m
2025-10-02 01:39:41 UTC,kraken,ETC/USD,19.591,66.9322,SELL,5m
2025-10-02 01:39:43 UTC,kraken,POL/USD,0.23904,58.3643,HOLD,5m
2025-10-02 01:39:45 UTC,kraken,NEAR/USD,2.878,70.7379,SELL,5m
2025-10-02 01:39:47 UTC,kraken,PEPE/USD,9.882e-06,74.4517,SELL,5m
2025-10-02 01:39:50 UTC,kraken,SEI/USD,0.29787,62.9949,HOLD,5m
2025-10-02 01:40:21 UTC,kraken,BTC/USD,118675.0,53.7276,HOLD,5m
2025-10-02 01:40:23 UTC,kraken,ETH/USD,4363.84,61.8041,HOLD,5m
2025-10-02 01:40:25 UTC,kraken,SOL/USD,222.0,62.6358,HOLD,5m
2025-10-02 01:40:27 UTC,kraken,DOGE/USD,0.250148,64.7324,HOLD,5m
2025-10-02 01:40:30 UTC,kraken,XRP/USD,2.96283,64.2275,HOLD,5m
2025-10-02 01:40:32 UTC,kraken,ADA/USD,0.854072,65.7744,SELL,5m
2025-10-02 01:40:34 UTC,kraken,AVAX/USD,30.67,50.3909,HOLD,5m
2025-10-02 01:40:36 UTC,kraken,ATOM/USD,4.1686,73.1596,SELL,5m
2025-10-02 01:40:38 UTC,kraken,LINK/USD,22.61265,62.7347,HOLD,5m
2025-10-02 01:40:41 UTC,kraken,LTC/USD,119.7,79.7297,SELL,5m
2025-10-02 01:40:43 UTC,kraken,DOT/USD,4.1254,57.4924,HOLD,5m
2025-10-02 01:40:45 UTC,kraken,BCH/USD,595.28,64.4360,HOLD,5m
2025-10-02 01:40:47 UTC,kraken,SHIB/USD,1.249e-05,72.0842,SELL,5m
2025-10-02 01:40:49 UTC,kraken,UNI/USD,8.118,68.6967,SELL,5m
2025-10-02 01:40:52 UTC,kraken,XLM/USD,0.401359,61.2969,HOLD,5m
2025-10-02 01:40:54 UTC,kraken,ETC/USD,19.591,66.9322,SELL,5m
2025-10-03 02:03:54 UTC,kraken,BTC/USD,120025.6,37.6070,-20.1157,0.0972,HOLD,5m
2025-10-03 02:03:56 UTC,kraken,ETH/USD,4477.69,52.5616,0.3798,0.7256,HOLD,5m
2025-10-03 02:03:58 UTC,kraken,SOL/USD,231.34,38.5196,-0.0651,0.2501,HOLD,5m
2025-10-03 02:04:01 UTC,kraken,DOGE/USD,0.257503,32.9331,-0.0003,0.1501,HOLD,5m
2025-10-03 02:04:03 UTC,kraken,XRP/USD,3.00947,37.6269,-0.0002,0.1909,HOLD,5m
2025-10-03 02:04:05 UTC,kraken,ADA/USD,0.85762,35.7999,-0.0004,0.1450,HOLD,5m
2025-10-03 02:04:08 UTC,kraken,AVAX/USD,30.53,35.7882,-0.0129,0.1472,HOLD,5m
2025-10-03 02:04:10 UTC,kraken,ATOM/USD,4.238,32.1197,-0.0013,0.1129,HOLD,5m
2025-10-03 02:04:12 UTC,kraken,LINK/USD,22.60682,39.4317,-0.0038,0.1404,HOLD,5m
2025-10-03 02:04:14 UTC,kraken,LTC/USD,117.76,29.9160,-0.0165,0.0221,HOLD,5m
2025-10-03 02:04:16 UTC,kraken,DOT/USD,4.2301,30.9925,-0.0014,0.1365,HOLD,5m
2025-10-03 02:04:19 UTC,kraken,BCH/USD,592.47,45.9187,0.0639,0.4485,HOLD,5m
2025-10-03 02:04:21 UTC,kraken,SHIB/USD,1.249e-05,36.5110,-0.0000,0.1765,HOLD,5m
2025-10-03 02:04:23 UTC,kraken,UNI/USD,8.25,35.4021,-0.0020,0.1492,HOLD,5m
2025-10-03 02:04:25 UTC,kraken,XLM/USD,0.40238,31.5112,-0.0000,-0.0844,BUY,5m
2025-10-03 02:04:27 UTC,kraken,ETC/USD,19.842,25.4195,-0.0058,0.1880,HOLD,5m
2025-10-03 02:04:30 UTC,kraken,POL/USD,0.2375,38.9617,-0.0000,0.2261,HOLD,5m
2025-10-03 02:05:01 UTC,kraken,BTC/USD,120025.5,37.5998,-20.1221,0.0970,HOLD,5m
2025-10-03 02:05:03 UTC,kraken,ETH/USD,4479.5,54.3464,0.6011,0.8386,HOLD,5m
2025-10-03 02:05:05 UTC,kraken,SOL/USD,231.35,38.6677,-0.0381,0.2637,HOLD,5m
2025-10-03 02:05:07 UTC,kraken,DOGE/USD,0.257503,35.7948,-0.0002,0.1771,HOLD,5m
2025-10-03 02:05:10 UTC,kraken,XRP/USD,3.01356,40.2944,0.0001,0.3532,HOLD,5m
2025-10-03 02:05:12 UTC,kraken,ADA/USD,0.857999,37.2127,-0.0003,0.1990,HOLD,5m
2025-10-03 02:05:14 UTC,kraken,AVAX/USD,30.53,35.7882,-0.0100,0.1710,HOLD,5m
2025-10-03 02:05:17 UTC,kraken,ATOM/USD,4.2381,32.1609,-0.0010,0.1356,HOLD,5m
2025-10-03 02:05:18 UTC,kraken,LINK/USD,22.60262,38.7522,-0.0037,0.1471,HOLD,5m
2025-10-03 02:05:21 UTC,kraken,LTC/USD,117.77,30.3292,-0.0181,0.0528,HOLD,5m
2025-10-03 02:05:23 UTC,kraken,DOT/USD,4.2349,33.6416,-0.0008,0.2088,HOLD,5m
2025-10-03 02:05:25 UTC,kraken,BCH/USD,592.47,45.9187,0.0310,0.4602,HOLD,5m
2025-10-03 02:05:27 UTC,kraken,SHIB/USD,1.249e-05,36.5110,-0.0000,0.1994,HOLD,5m
2025-10-03 02:05:30 UTC,kraken,UNI/USD,8.248,34.7783,-0.0018,0.1386,HOLD,5m
2025-10-03 02:05:32 UTC,kraken,XLM/USD,0.40238,31.5112,-0.0000,-0.0402,BUY,5m
2025-10-03 02:05:34 UTC,kraken,ETC/USD,19.842,25.4195,-0.0047,0.2018,HOLD,5m
2025-10-03 02:05:36 UTC,kraken,POL/USD,0.2375,38.9617,-0.0000,0.2375,HOLD,5m
2025-10-03 02:06:08 UTC,kraken,BTC/USD,120086.2,41.9960,-13.2213,0.2580,HOLD,5m
2025-10-03 02:06:10 UTC,kraken,ETH/USD,4479.96,54.8118,0.6305,0.8683,HOLD,5m
2025-10-03 02:06:12 UTC,kraken,SOL/USD,231.45,40.2190,-0.0318,0.2990,HOLD,5m
2025-10-03 02:06:14 UTC,kraken,DOGE/USD,0.2577093,37.7402,-0.0002,0.2105,HOLD,5m
2025-10-03 02:06:16 UTC,kraken,XRP/USD,3.0135,42.7422,0.0002,0.3449,HOLD,5m
2025-10-03 02:06:19 UTC,kraken,ADA/USD,0.858574,39.2413,-0.0003,0.2447,HOLD,5m
2025-10-03 02:06:21 UTC,kraken,AVAX/USD,30.53,35.7882,-0.0100,0.1710,HOLD,5m
2025-10-03 02:06:23 UTC,kraken,ATOM/USD,4.2381,32.1609,-0.0010,0.1356,HOLD,5m
2025-10-03 02:06:25 UTC,kraken,LINK/USD,22.60535,39.1535,-0.0035,0.1629,HOLD,5m
2025-10-03 02:06:28 UTC,kraken,LTC/USD,117.74,29.5653,-0.0200,0.0295,HOLD,5m
2025-10-03 02:06:30 UTC,kraken,DOT/USD,4.2355,34.1348,-0.0007,0.2174,HOLD,5m
2025-10-03 02:06:32 UTC,kraken,BCH/USD,592.47,45.9187,0.0310,0.4602,HOLD,5m
2025-10-03 02:06:34 UTC,kraken,SHIB/USD,1.249e-05,36.5110,-0.0000,0.1994,HOLD,5m
2025-10-03 02:06:36 UTC,kraken,UNI/USD,8.248,34.7783,-0.0018,0.1386,HOLD,5m
2025-10-03 02:06:38 UTC,kraken,XLM/USD,0.40248,32.6944,-0.0000,-0.0107,HOLD,5m
2025-10-03 02:06:41 UTC,kraken,ETC/USD,19.842,25.4195,-0.0047,0.2018,HOLD,5m
2025-10-03 02:06:43 UTC,kraken,POL/USD,0.2375,38.9617,-0.0000,0.2375,HOLD,5m
2025-10-03 02:07:14 UTC,kraken,BTC/USD,120086.2,41.9893,-13.2277,0.2580,HOLD,5m
2025-10-03 02:07:16 UTC,kraken,ETH/USD,4477.38,51.8841,0.4658,0.6914,HOLD,5m
2025-10-03 02:07:18 UTC,kraken,SOL/USD,231.35,38.6677,-0.0381,0.2637,HOLD,5m
2025-10-03 02:07:21 UTC,kraken,DOGE/USD,0.257503,35.7948,-0.0002,0.1771,HOLD,5m
2025-10-03 02:07:23 UTC,kraken,XRP/USD,3.01117,39.9510,0.0001,0.2566,HOLD,5m
2025-10-03 02:07:25 UTC,kraken,ADA/USD,0.857978,37.1361,-0.0003,0.1974,HOLD,5m
2025-10-03 02:07:27 UTC,kraken,AVAX/USD,30.55,37.8723,-0.0087,0.2145,HOLD,5m
2025-10-03 02:07:29 UTC,kraken,ATOM/USD,4.2412,34.9498,-0.0008,0.1895,HOLD,5m
2025-10-03 02:07:32 UTC,kraken,LINK/USD,22.59914,38.2954,-0.0039,0.1273,HOLD,5m
2025-10-03 02:07:34 UTC,kraken,LTC/USD,117.72,29.2228,-0.0213,0.0143,HOLD,5m
2025-10-03 02:07:36 UTC,kraken,DOT/USD,4.2368,35.1787,-0.0006,0.2362,HOLD,5m
2025-10-03 02:07:39 UTC,kraken,BCH/USD,592.32,44.9832,0.0214,0.4214,HOLD,5m
2025-10-03 02:07:40 UTC,kraken,SHIB/USD,1.249e-05,36.5110,-0.0000,0.1994,HOLD,5m
2025-10-03 02:07:43 UTC,kraken,UNI/USD,8.248,34.7783,-0.0018,0.1386,HOLD,5m
2025-10-03 02:07:45 UTC,kraken,XLM/USD,0.402471,34.0167,-0.0000,-0.0266,HOLD,5m
2025-10-03 02:07:47 UTC,kraken,ETC/USD,19.842,25.4195,-0.0047,0.2018,HOLD,5m
2025-10-03 02:07:49 UTC,kraken,POL/USD,0.2375,38.9617,-0.0000,0.2375,HOLD,5m
2025-10-03 02:08:20 UTC,kraken,BTC/USD,120086.2,41.9960,-13.2213,0.2580,HOLD,5m
2025-10-03 02:08:23 UTC,kraken,ETH/USD,4479.92,54.7717,0.6279,0.8658,HOLD,5m
2025-10-03 02:08:25 UTC,kraken,SOL/USD,231.35,38.6677,-0.0381,0.2637,HOLD,5m
2025-10-03 02:08:27 UTC,kraken,DOGE/USD,0.2575408,36.1603,-0.0002,0.1832,HOLD,5m
2025-10-03 02:08:29 UTC,kraken,XRP/USD,3.01124,40.0122,0.0001,0.2592,HOLD,5m
2025-10-03 02:08:32 UTC,kraken,ADA/USD,0.858388,38.5996,-0.0003,0.2298,HOLD,5m
2025-10-03 02:08:34 UTC,kraken,AVAX/USD,30.53,35.7882,-0.0100,0.1710,HOLD,5m
2025-10-03 02:08:36 UTC,kraken,ATOM/USD,4.2412,34.9498,-0.0008,0.1895,HOLD,5m
2025-10-03 02:08:38 UTC,kraken,LINK/USD,22.59543,37.8201,-0.0041,0.1066,HOLD,5m
2025-10-03 02:08:40 UTC,kraken,LTC/USD,117.65,28.0839,-0.0258,-0.0360,BUY,5m
2025-10-03 02:08:43 UTC,kraken,DOT/USD,4.2368,35.1787,-0.0006,0.2362,HOLD,5m
2025-10-03 02:08:45 UTC,kraken,BCH/USD,592.32,44.9832,0.0214,0.4214,HOLD,5m
2025-10-03 02:08:47 UTC,kraken,SHIB/USD,1.248e-05,34.7993,-0.0000,0.1361,HOLD,5m
2025-10-03 02:08:49 UTC,kraken,UNI/USD,8.246,34.1761,-0.0020,0.1152,HOLD,5m
